,wordcount,important_words,frequent_words
4652,149887,"['york', 'elimin', 'effects', 'eight', 'either', 'elect', 'elected', 'election', 'electrical', 'electronics', 'element', 'elig', 'elsewher', 'economy', 'employ']","[('the', 260), ('tax', 226), ('share', 168), ('includ', 151), ('incom', 146), ('amount', 145), ('compani', 142), ('stock', 137), ('asset', 120), ('period', 104), ('cash', 100), ('oper', 95), ('use', 92), ('net', 91), ('account', 83)]"
4653,70,"['terselabel', 'na', 'instant']","[('terselabel', 4), ('instant', 3), ('na', 1)]"
4654,366242,"['zero', 'director', 'disclosure', 'disclosur', 'disclosed', 'disclos', 'disallowances', 'disaggreg', 'directors', 'directli', 'discontinu', 'directives', 'direction', 'direct', 'dilut']","[('amount', 496), ('tax', 393), ('the', 391), ('asset', 373), ('includ', 320), ('sce', 313), ('valu', 297), ('cost', 286), ('period', 269), ('incom', 246), ('net', 243), ('edison', 242), ('liabil', 238), ('use', 231), ('fair', 224)]"
4655,485069,"['zero', 'depth', 'depreci', 'deposits', 'deposit', 'deplet', 'dependency', 'depend', 'denominator', 'denomin', 'demand', 'dell', 'deliveri', 'deliv', 'delawar']","[('the', 889), ('compani', 773), ('amount', 454), ('share', 426), ('valu', 420), ('incom', 410), ('$', 408), ('stock', 363), ('net', 358), (""company'"", 353), ('includ', 352), ('GF', 312), ('fair', 298), ('asset', 295), ('tax', 267)]"
4656,0,0,0
4657,258620,"['zero', 'earned', 'east', 'econom', 'economi', 'economists', 'economy', 'eddi', 'educ', 'effect', 'effectiveness', 'effort', 'efforts', 'eight', 'either']","[('amount', 338), ('valu', 304), ('the', 299), ('asset', 258), ('includ', 258), ('stock', 212), ('period', 211), ('tax', 208), ('benefit', 207), ('fair', 204), ('use', 202), ('report', 199), ('incom', 198), ('cash', 186), ('plan', 185)]"
4658,324649,"['zone', 'divis', 'domest', 'domain', 'dollars', 'dollar', 'doe', 'document', 'division', 'dividends', 'contingencies', 'dividend', 'divid', 'divestitures', 'divestiture']","[('amount', 394), ('the', 383), ('asset', 350), ('tax', 305), ('valu', 282), ('includ', 269), ('use', 253), ('cost', 234), ('benefit', 226), ('We', 226), ('oper', 225), ('cash', 218), ('year', 203), ('million', 201), ('plan', 199)]"
4659,900704,"['zero', 'declin', 'declaratori', 'declaration', 'declar', 'decisionmak', 'decis', 'decept', 'december31', 'december2016', 'december2007', 'december20', 'december17', 'december', 'decemb']","[('the', 1179), ('amount', 1052), ('valu', 964), ('includ', 816), ('invest', 784), ('compani', 727), ('fair', 712), ('net', 706), ('secur', 589), ('incom', 576), ('asset', 571), ('tax', 557), ('use', 532), ('estim', 528), ('financi', 512)]"
4660,243746,"['zero', 'election', 'earnings', 'eastern', 'econom', 'economy', 'edg', 'education', 'effect', 'effects', 'effici', 'either', 'elect', 'elected', 'element']","[('the', 419), ('amount', 346), ('tax', 305), ('compani', 288), ('asset', 202), ('includ', 202), ('valu', 200), ('stock', 179), ('use', 175), ('incom', 171), ('year', 155), ('cost', 154), ('million', 150), ('period', 147), ('fair', 145)]"
4661,245251,"['york', 'dur', 'each', 'earli', 'earliest', 'early', 'earn', 'earnings', 'eastern', 'econom', 'effect', 'effects', 'effort', 'either', 'el']","[('$', 628), ('amount', 317), ('—', 258), ('valu', 252), ('ga', 238), ('tax', 236), ('asset', 235), ('stock', 231), ('cost', 207), ('the', 200), ('net', 197), ('fair', 187), ('price', 184), ('cash', 170), ('includ', 167)]"
4662,315114,"['yield', 'driven', 'each', 'dure', 'duli', 'due', 'drug', 'driver', 'drawn', 'domain', 'drawdown', 'draw', 'down', 'doubt', 'doubl']","[('amount', 448), ('•', 421), ('the', 406), ('asset', 389), ('plan', 359), ('tax', 347), ('benefit', 343), ('valu', 315), ('incom', 278), ('share', 276), ('stock', 265), ('period', 251), ('includ', 249), ('net', 211), ('cost', 208)]"
4663,353285,"['zero', 'differ', 'directli', 'direct', 'dilutive', 'dilut', 'digit', 'differenti', 'differences', 'diamond', 'dispos', 'deviat', 'developmentcosts', 'developmentcost', 'development']","[('amount', 415), ('asset', 390), ('the', 377), ('includ', 371), ('valu', 343), ('tax', 341), ('cost', 271), ('fair', 265), ('cash', 263), ('million', 257), ('stock', 242), ('share', 203), ('use', 197), ('incom', 193), ('net', 187)]"
4664,21,"['unknown', 'terselabel', 'na']","[('na', 1), ('terselabel', 1), ('unknown', 1)]"
4665,8,['durat'],"[('durat', 1)]"
4666,560703,"['zero', 'denomin', 'deposit', 'deplet', 'depend', 'depart', 'deodor', 'dental', 'demand', 'depreci', 'deliveri', 'deliver', 'deliv', 'delinqu', 'delay']","[('$', 2369), ('-', 1328), ('the', 1123), ('compani', 727), ('valu', 694), ('asset', 638), ('fair', 525), ('includ', 455), ('amount', 409), ('company’', 405), ('million', 391), ('june', 387), ('net', 368), ('30,', 363), ('price', 361)]"
4667,215842,"['yyyy', 'enterprise', 'event', 'events', 'evid', 'evidenc', 'evidence', 'exact', 'examin', 'exampl', 'example', 'exceed', 'except', 'excess', 'exchang']","[('the', 397), ('amount', 318), ('tax', 303), ('includ', 259), ('balanc', 234), ('asset', 211), ('stock', 206), ('cash', 190), ('sheet', 175), ('date', 175), ('incom', 172), ('valu', 161), ('oper', 150), ('share', 146), ('period', 141)]"
4668,218798,"['zero', 'dollar', 'dilut', 'dimens', 'direct', 'directli', 'director', 'directors', 'disclos', 'disclosed', 'disclosur', 'disclosure', 'disclosures', 'discontinu', 'discontinued']","[('amount', 241), ('the', 238), ('valu', 225), ('asset', 180), ('fair', 178), ('report', 173), ('includ', 171), ('cash', 170), ('hedg', 169), ('financi', 148), ('use', 147), ('stock', 147), ('interest', 144), ('period', 142), (',', 142)]"
4669,515832,"['zealand', 'direct', 'discloses', 'disclosed', 'disclos', 'disaggreg', 'directors', 'director', 'directli', 'dilutive', 'deviat', 'dilut', 'diller', 'digit', 'differences']","[('tax', 550), ('amount', 533), ('the', 523), ('includ', 511), ('valu', 498), ('asset', 440), ('We', 424), ('fair', 368), ('cash', 341), ('stock', 337), ('incom', 320), ('share', 317), ('financi', 308), ('use', 294), ('million', 292)]"
4670,285712,"['yields', 'delorme', 'differenti', 'difficulti', 'digit', 'dilut', 'dilutive', 'direct', 'directli', 'director', 'directors', 'disclos', 'disclosed', 'disclosur', 'disclosure']","[('the', 534), ('tax', 388), ('amount', 367), ('compani', 295), ('decemb', 264), ('incom', 243), ('cost', 225), ('valu', 213), ('year', 211), ('period', 204), ('asset', 202), ('includ', 187), ('account', 172), ('expens', 170), ('financi', 169)]"
4671,273163,"['zero', 'elsewhere', 'effect', 'effective', 'effects', 'effort', 'either', 'elect', 'elected', 'election', 'element', 'elig', 'elimin', 'eliminated', 'elsewher']","[('amount', 370), ('the', 333), ('asset', 297), ('valu', 270), ('financi', 260), ('plan', 247), ('benefit', 233), ('tax', 228), ('net', 222), ('includ', 209), ('cost', 208), ('fair', 200), ('period', 196), ('use', 196), ('rate', 183)]"
4672,178807,"['yield', 'eleven', 'elimin', 'eliminations', 'elsewher', 'employ', 'employe', 'employee', 'employees', 'employer', 'enabl', 'enact', 'encapsul', 'encompass', 'end']","[('the', 317), ('tax', 240), ('amount', 231), ('valu', 188), ('includ', 182), ('asset', 181), ('cash', 173), ('balanc', 165), ('use', 148), ('oper', 145), ('share', 126), ('incom', 125), ('sheet', 120), ('cost', 119), ('period', 116)]"
4673,179885,"['zero', 'employer', 'elect', 'electrical', 'element', 'elig', 'eligibility', 'elimin', 'elsewher', 'emerg', 'employ', 'employe', 'employees', 'employment', 'doe']","[('the', 324), ('amount', 302), ('benefit', 208), ('asset', 181), ('tax', 180), ('includ', 168), ('valu', 157), ('net', 149), ('cost', 147), ('incom', 139), ('plan', 134), ('period', 133), ('compani', 130), ('share', 121), ('stock', 121)]"
4674,195224,"['zero', 'effect', 'deliveri', 'demand', 'deni', 'denomin', 'department', 'depend', 'depict', 'deplet', 'deposit', 'deposits', 'deprecation', 'depreci', 'depreciated']","[('the', 355), ('tax', 307), ('amount', 289), ('compani', 245), ('asset', 212), ('period', 167), ('includ', 167), ('incom', 155), ('report', 144), ('valu', 131), ('year', 127), ('cash', 127), ('account', 117), ('oper', 114), ('use', 110)]"
4675,509480,"['yr', 'discuss', 'distribut', 'distrib', 'distinct', 'disput', 'disposals', 'dispos', 'dispers', 'discretionary', 'diversif', 'discretionari', 'discret', 'discount', 'discontinu']","[('loan', 688), ('the', 683), ('valu', 663), ('includ', 536), ('amount', 505), ('fair', 502), ('cash', 434), ('asset', 432), ('incom', 428), ('bb&t', 413), ('loss', 412), ('secur', 376), ('interest', 359), ('net', 351), ('financi', 323)]"
4676,179171,"['yield', 'ep', 'energy', 'engag', 'engin', 'engines', 'enter', 'enterprise', 'entir', 'entiti', 'entitl', 'entity', 'entrants', 'eps', 'encompass']","[('amount', 279), ('the', 274), ('valu', 177), ('period', 170), ('includ', 165), ('benefit', 162), ('asset', 160), ('tax', 156), ('plan', 147), ('cash', 143), ('use', 139), ('fair', 138), ('stock', 129), ('cost', 122), ('year', 121)]"
4677,436317,"['zone', 'desir', 'devel', 'determinable', 'determin', 'deteriorated', 'deterior', 'detail', 'det', 'despit', 'design', 'development', 'descript', 'described', 'describ']","[('amount', 511), ('valu', 473), ('asset', 398), ('the', 389), ('includ', 375), ('cost', 334), ('tax', 330), ('period', 311), ('incom', 308), ('fair', 300), ('cash', 283), ('million', 279), ('$', 260), ('net', 243), ('benefit', 242)]"
4678,488168,"['zero', 'enjoy', 'dilut', 'digit', 'difference', 'differ', 'deviat', 'development', 'developing', 'develop', 'deutsch', 'determined', 'determin', 'details', 'detail']","[('the', 721), ('oper', 502), ('stock', 490), ('share', 485), ('prefer', 446), ('amount', 434), ('includ', 423), ('valu', 405), ('interest', 386), ('common', 374), ('unit', 318), ('leas', 315), ('seri', 300), ('rate', 281), ('realti', 274)]"
4679,319911,"['zero', 'doubt', 'due', 'drug', 'driven', 'drawn', 'drawdown', 'down', 'domicile', 'dividends', 'domicil', 'domest', 'domain', 'dollar', 'doe']","[('the', 524), ('amount', 458), ('compani', 349), ('tax', 310), ('asset', 301), ('valu', 277), ('includ', 262), ('million', 236), ('benefit', 234), ('period', 227), ('incom', 222), ('cash', 216), ('report', 188), ('use', 186), ('oper', 180)]"
4680,219249,"['zero', 'element', 'domest', 'domicile', 'doubt', 'down', 'drawdown', 'drawn', 'due', 'dure', 'each', 'earli', 'earn', 'earnings', 'ecommerc']","[('tax', 373), ('the', 334), ('amount', 296), ('asset', 231), ('compani', 218), ('incom', 206), ('includ', 194), ('valu', 193), ('cash', 180), ('use', 161), ('report', 143), ('financi', 138), (""company'"", 135), ('fair', 132), ('liabil', 121)]"
4681,331469,"['zero', 'defend', 'deficit', 'defici', 'deferred', 'deferr', 'defer', 'defendants', 'defendant', 'default', 'deconsolid', 'def', 'deem', 'deduct', 'decreases']","[('amount', 470), ('the', 464), ('compani', 336), ('includ', 293), ('interest', 260), ('tax', 256), ('asset', 246), ('valu', 228), ('incom', 228), ('cash', 218), ('report', 216), ('oper', 213), ('financi', 212), ('equiti', 198), ('company’', 198)]"
4682,178176,"['zero', 'earn', 'econom', 'effect', 'effort', 'eight', 'eighteen', 'either', 'elect', 'elected', 'election', 'electrical', 'electron', 'element', 'elig']","[('amount', 246), ('the', 228), ('includ', 163), ('asset', 151), ('period', 148), ('tax', 142), ('report', 125), ('valu', 124), ('incom', 122), ('use', 116), ('stock', 113), ('compani', 113), ('cash', 113), ('share', 102), ('financi', 99)]"
4683,954279,"['zero', 'denial', 'deposits', 'deposit', 'depletion', 'deplet', 'depend', 'depart', 'dental', 'denomin', 'deni', 'depreciation', 'demonstr', 'demolishing', 'demands']","[('$', 6436), ('-', 2314), ('consum', 2146), ('asset', 1168), ('includ', 976), ('amount', 938), ('tax', 926), ('incom', 892), ('cmsenergi', 848), ('net', 817), ('cost', 793), ('total', 790), ('valu', 726), ('plan', 721), ('million', 661)]"
4684,308584,"['zero', 'employ', 'enact', 'employment', 'employer', 'employees', 'employee', 'employe', 'elsewher', 'creditors', 'eliminated', 'elimin', 'elig', 'element', 'electronics']","[('the', 509), ('amount', 436), ('valu', 363), ('asset', 325), ('compani', 282), ('tax', 247), ('fair', 236), ('period', 227), ('incom', 222), ('benefit', 222), ('includ', 222), ('fiscal', 220), ('stock', 217), ('cash', 214), ('expens', 211)]"
4685,0,0,0
4686,344338,"['zero', 'disclosure', 'drug', 'dsu', 'dsus', 'due', 'durat', 'dure', 'each', 'earli', 'earlier', 'earliest', 'earn', 'earnings', 'ebitda']","[('amount', 494), ('tax', 441), ('the', 334), ('includ', 326), ('asset', 324), ('valu', 285), ('cash', 280), ('incom', 264), ('oper', 254), ('period', 252), ('use', 232), ('benefit', 224), ('year', 223), ('financi', 221), ('recogn', 214)]"
4687,301140,"['zone', 'effects', 'effective', 'effect', 'edwards', 'educ', 'econom', 'east', 'earnings', 'earn', 'earli', 'each', 'dynam', 'dure', 'durat']","[('the', 471), ('valu', 366), ('amount', 347), ('tax', 297), ('asset', 278), ('fair', 277), ('includ', 271), ('incom', 233), ('cash', 231), ('net', 227), ('balanc', 214), ('benefit', 202), ('period', 191), ('million', 188), ('share', 188)]"
4688,447813,"['zurich', 'diversifi', 'divisions', 'division', 'divis', 'dividends', 'dividend', 'divid', 'diversification', 'diversif', 'documentand', 'divers', 'distributions', 'distributed', 'distribut']","[('amount', 601), ('valu', 530), ('invest', 483), ('the', 472), ('includ', 464), ('fair', 394), ('loss', 381), ('secur', 362), ('benefit', 353), ('incom', 335), ('tax', 333), ('net', 323), ('use', 320), ('asset', 305), ('report', 303)]"
4689,794660,"['zero', 'collectively', 'commun', 'commonli', 'common', 'committee', 'committe', 'commitments', 'commit', 'commiss', 'commercialize', 'commercialization', 'commercial', 'commerci', 'comments']","[('$', 900), ('tax', 647), ('incom', 613), ('amount', 602), ('certain', 499), ('echostar', 456), ('relat', 450), ('includ', 445), ('valu', 420), ('licens', 405), ('asset', 396), ('—', 394), ('net', 382), ('invest', 376), ('servic', 372)]"
4690,789680,"['zymaxid', 'corporation', 'creation', 'creat', 'cream', 'coverage', 'coverag', 'cover', 'covenants', 'coven', 'courts', 'court', 'cours', 'counts', 'countries']","[('-', 1647), ('the', 976), ('asset', 847), ('$', 750), (')', 719), ('compani', 706), ('includ', 634), ('amount', 628), ('valu', 538), ('tax', 493), ('cash', 480), ('net', 462), ('court', 411), ('incom', 409), ('liabil', 402)]"
4691,273268,"['zydus', 'dispers', 'district', 'distributions', 'distribut', 'dissolut', 'disputes', 'disput', 'dispos', 'dismissal', 'dividend', 'dismiss', 'disgorg', 'discuss', 'discret']","[('amount', 333), ('tax', 329), ('the', 288), ('valu', 241), ('fair', 204), ('asset', 203), ('includ', 197), ('incom', 195), ('use', 147), ('period', 144), ('report', 138), ('financi', 135), ('stock', 131), ('year', 130), ('relat', 129)]"
4692,395792,"['zero', 'dkk', 'dormant', 'domicile', 'domest', 'domain', 'dollars', 'dollar', 'document', 'division', 'down', 'divis', 'dividends', 'dividend', 'divid']","[('amount', 562), ('tax', 441), ('asset', 439), ('the', 429), ('incom', 367), ('includ', 365), ('benefit', 300), ('net', 271), ('valu', 266), ('period', 257), ('cost', 257), ('financi', 254), ('oper', 248), ('year', 222), ('million', 216)]"
4693,247424,"['zero', 'internal', 'electrical', 'element', 'elements', 'elig', 'eliminations', 'employ', 'employe', 'employee', 'employees', 'employment', 'enabl', 'enact', 'enactment']","[('the', 328), ('amount', 326), ('includ', 269), ('valu', 247), ('tax', 222), ('compani', 212), ('use', 198), ('asset', 196), ('report', 195), ('fair', 194), ('period', 187), ('cost', 176), ('cash', 171), ('financi', 169), ('incom', 168)]"
4694,0,0,0
4695,10,['terselabel'],"[('terselabel', 1)]"
4696,222516,"['zero', 'event', 'document', 'doe', 'dollar', 'domain', 'domest', 'domicil', 'domicile', 'dougla', 'down', 'drawn', 'driven', 'driveways', 'drug']","[('amount', 330), ('the', 313), ('includ', 202), ('asset', 198), ('tax', 195), ('report', 187), ('period', 176), ('share', 164), ('use', 162), ('incom', 160), ('cash', 160), ('financi', 159), ('stock', 159), ('million', 151), ('cost', 149)]"
4697,209513,"['zero', 'expend', 'effects', 'efp', 'either', 'elect', 'elected', 'election', 'electron', 'element', 'elig', 'eligibility', 'elimin', 'eliminated', 'employ']","[('the', 303), ('amount', 262), ('tax', 232), ('valu', 221), ('asset', 200), ('fair', 174), ('incom', 172), ('period', 170), ('benefit', 154), ('cash', 145), ('includ', 142), ('use', 141), ('report', 137), ('share', 134), ('clear', 133)]"
4698,186944,"['zero', 'dispers', 'directors', 'disclos', 'disclosed', 'discloses', 'disclosur', 'disclosure', 'disclosures', 'discontinu', 'discount', 'discounts', 'discoveri', 'dispos', 'directli']","[('amount', 310), ('share', 233), ('tax', 233), ('benefit', 193), ('asset', 176), ('the', 173), ('includ', 169), ('accentur', 159), ('period', 141), ('incom', 141), ('cash', 134), ('report', 121), ('financi', 117), ('servic', 117), ('cost', 116)]"
4699,394849,"['zone', 'dilut', 'disciplines', 'discharg', 'disburs', 'directors', 'director', 'directli', 'direct', 'digit', 'distress', 'difficult', 'differenti', 'different', 'differences']","[('amount', 526), ('claim', 520), ('the', 463), ('net', 414), ('year', 377), ('incom', 344), ('tax', 342), ('includ', 338), ('loss', 336), ('valu', 318), ('secur', 304), ('adjust', 290), ('asset', 289), ('use', 283), ('benefit', 279)]"
